state_po,county_name,candidate,party,candidatevotes,totalvotes
SC,CHARLESTON,OTHER,OTHER,1,218857
SC,CHARLESTON,DONALD J TRUMP,REPUBLICAN,19661,218857
SC,CHARLESTON,DONALD J TRUMP,REPUBLICAN,29421,218857
SC,CHARLESTON,DONALD J TRUMP,REPUBLICAN,33,218857
SC,CHARLESTON,DONALD J TRUMP,REPUBLICAN,127,218857
SC,CHARLESTON,DONALD J TRUMP,REPUBLICAN,43845,218857
SC,CHARLESTON,DONALD J TRUMP,REPUBLICAN,210,218857
SC,CHEROKEE,JOSEPH R BIDEN JR,DEMOCRAT,649,25270
SC,CHEROKEE,JOSEPH R BIDEN JR,DEMOCRAT,2976,25270
SC,CHEROKEE,JOSEPH R BIDEN JR,DEMOCRAT,29,25270
SC,CHEROKEE,JOSEPH R BIDEN JR,DEMOCRAT,0,25270
SC,CHEROKEE,JOSEPH R BIDEN JR,DEMOCRAT,3327,25270
SC,CHEROKEE,JOSEPH R BIDEN JR,DEMOCRAT,2,25270
SC,CHEROKEE,OTHER,GREEN,4,25270
SC,CHEROKEE,OTHER,GREEN,24,25270
SC,CHEROKEE,OTHER,GREEN,0,25270
SC,CHEROKEE,OTHER,GREEN,0,25270
SC,CHEROKEE,OTHER,GREEN,20,25270
SC,CHEROKEE,OTHER,GREEN,0,25270
SC,CHEROKEE,JO JORGENSEN,LIBERTARIAN,9,25270
SC,CHEROKEE,JO JORGENSEN,LIBERTARIAN,119,25270
SC,CHEROKEE,JO JORGENSEN,LIBERTARIAN,0,25270
SC,CHEROKEE,JO JORGENSEN,LIBERTARIAN,0,25270
SC,CHEROKEE,JO JORGENSEN,LIBERTARIAN,58,25270
SC,CHEROKEE,JO JORGENSEN,LIBERTARIAN,0,25270
SC,CHEROKEE,OTHER,OTHER,1,25270
SC,CHEROKEE,OTHER,OTHER,5,25270
SC,CHEROKEE,OTHER,OTHER,0,25270
SC,CHEROKEE,OTHER,OTHER,0,25270
SC,CHEROKEE,OTHER,OTHER,4,25270
SC,CHEROKEE,OTHER,OTHER,0,25270
SC,CHEROKEE,DONALD J TRUMP,REPUBLICAN,690,25270
SC,CHEROKEE,DONALD J TRUMP,REPUBLICAN,11462,25270
SC,CHEROKEE,DONALD J TRUMP,REPUBLICAN,72,25270
SC,CHEROKEE,DONALD J TRUMP,REPUBLICAN,0,25270
SC,CHEROKEE,DONALD J TRUMP,REPUBLICAN,5816,25270
SC,CHEROKEE,DONALD J TRUMP,REPUBLICAN,3,25270
SC,CHESTER,JOSEPH R BIDEN JR,DEMOCRAT,855,15757
SC,CHESTER,JOSEPH R BIDEN JR,DEMOCRAT,2467,15757
SC,CHESTER,JOSEPH R BIDEN JR,DEMOCRAT,1,15757
SC,CHESTER,JOSEPH R BIDEN JR,DEMOCRAT,0,15757
SC,CHESTER,JOSEPH R BIDEN JR,DEMOCRAT,3618,15757
SC,CHESTER,JOSEPH R BIDEN JR,DEMOCRAT,0,15757
SC,CHESTER,OTHER,GREEN,4,15757
SC,CHESTER,OTHER,GREEN,24,15757
SC,CHESTER,OTHER,GREEN,0,15757
SC,CHESTER,OTHER,GREEN,0,15757
SC,CHESTER,OTHER,GREEN,9,15757
SC,CHESTER,OTHER,GREEN,0,15757
SC,CHESTER,JO JORGENSEN,LIBERTARIAN,8,15757
SC,CHESTER,JO JORGENSEN,LIBERTARIAN,71,15757
SC,CHESTER,JO JORGENSEN,LIBERTARIAN,0,15757
SC,CHESTER,JO JORGENSEN,LIBERTARIAN,0,15757
SC,CHESTER,JO JORGENSEN,LIBERTARIAN,29,15757
SC,CHESTER,JO JORGENSEN,LIBERTARIAN,0,15757
SC,CHESTER,OTHER,OTHER,0,15757
SC,CHESTER,OTHER,OTHER,5,15757
SC,CHESTER,OTHER,OTHER,0,15757
SC,CHESTER,OTHER,OTHER,0,15757
SC,CHESTER,OTHER,OTHER,6,15757
SC,CHESTER,OTHER,OTHER,0,15757
SC,CHESTER,DONALD J TRUMP,REPUBLICAN,512,15757
SC,CHESTER,DONALD J TRUMP,REPUBLICAN,4986,15757
SC,CHESTER,DONALD J TRUMP,REPUBLICAN,0,15757
SC,CHESTER,DONALD J TRUMP,REPUBLICAN,0,15757
SC,CHESTER,DONALD J TRUMP,REPUBLICAN,3159,15757
SC,CHESTER,DONALD J TRUMP,REPUBLICAN,3,15757
SC,CHESTERFIELD,JOSEPH R BIDEN JR,DEMOCRAT,938,18876
SC,CHESTERFIELD,JOSEPH R BIDEN JR,DEMOCRAT,3002,18876
SC,CHESTERFIELD,JOSEPH R BIDEN JR,DEMOCRAT,0,18876
SC,CHESTERFIELD,JOSEPH R BIDEN JR,DEMOCRAT,0,18876
SC,CHESTERFIELD,JOSEPH R BIDEN JR,DEMOCRAT,3487,18876
SC,CHESTERFIELD,JOSEPH R BIDEN JR,DEMOCRAT,4,18876
SC,CHESTERFIELD,OTHER,GREEN,0,18876
SC,CHESTERFIELD,OTHER,GREEN,18,18876
SC,CHESTERFIELD,OTHER,GREEN,0,18876
SC,CHESTERFIELD,OTHER,GREEN,0,18876
SC,CHESTERFIELD,OTHER,GREEN,10,18876
SC,CHESTERFIELD,OTHER,GREEN,0,18876
SC,CHESTERFIELD,JO JORGENSEN,LIBERTARIAN,7,18876
SC,CHESTERFIELD,JO JORGENSEN,LIBERTARIAN,71,18876
SC,CHESTERFIELD,JO JORGENSEN,LIBERTARIAN,0,18876
SC,CHESTERFIELD,JO JORGENSEN,LIBERTARIAN,0,18876
SC,CHESTERFIELD,JO JORGENSEN,LIBERTARIAN,31,18876
SC,CHESTERFIELD,JO JORGENSEN,LIBERTARIAN,0,18876
SC,CHESTERFIELD,OTHER,OTHER,0,18876
SC,CHESTERFIELD,OTHER,OTHER,11,18876
SC,CHESTERFIELD,OTHER,OTHER,0,18876
SC,CHESTERFIELD,OTHER,OTHER,0,18876
SC,CHESTERFIELD,OTHER,OTHER,0,18876
SC,CHESTERFIELD,OTHER,OTHER,0,18876
SC,CHESTERFIELD,DONALD J TRUMP,REPUBLICAN,563,18876
SC,CHESTERFIELD,DONALD J TRUMP,REPUBLICAN,6856,18876
SC,CHESTERFIELD,DONALD J TRUMP,REPUBLICAN,0,18876
SC,CHESTERFIELD,DONALD J TRUMP,REPUBLICAN,2,18876
SC,CHESTERFIELD,DONALD J TRUMP,REPUBLICAN,3860,18876
SC,CHESTERFIELD,DONALD J TRUMP,REPUBLICAN,16,18876
SC,CLARENDON,JOSEPH R BIDEN JR,DEMOCRAT,1893,16733
SC,CLARENDON,JOSEPH R BIDEN JR,DEMOCRAT,2101,16733
SC,CLARENDON,JOSEPH R BIDEN JR,DEMOCRAT,3,16733
SC,CLARENDON,JOSEPH R BIDEN JR,DEMOCRAT,0,16733
SC,CLARENDON,JOSEPH R BIDEN JR,DEMOCRAT,4253,16733
SC,CLARENDON,JOSEPH R BIDEN JR,DEMOCRAT,0,16733
SC,CLARENDON,OTHER,GREEN,7,16733
SC,CLARENDON,OTHER,GREEN,16,16733
SC,CLARENDON,OTHER,GREEN,0,16733
SC,CLARENDON,OTHER,GREEN,0,16733
SC,CLARENDON,OTHER,GREEN,19,16733
SC,CLARENDON,OTHER,GREEN,0,16733
SC,CLARENDON,JO JORGENSEN,LIBERTARIAN,3,16733
SC,CLARENDON,JO JORGENSEN,LIBERTARIAN,36,16733
SC,CLARENDON,JO JORGENSEN,LIBERTARIAN,0,16733
SC,CLARENDON,JO JORGENSEN,LIBERTARIAN,0,16733
SC,CLARENDON,JO JORGENSEN,LIBERTARIAN,28,16733
SC,CLARENDON,JO JORGENSEN,LIBERTARIAN,0,16733
SC,CLARENDON,OTHER,OTHER,0,16733
SC,CLARENDON,OTHER,OTHER,7,16733
SC,CLARENDON,OTHER,OTHER,0,16733
SC,CLARENDON,OTHER,OTHER,0,16733
SC,CLARENDON,OTHER,OTHER,6,16733
SC,CLARENDON,OTHER,OTHER,0,16733
SC,CLARENDON,DONALD J TRUMP,REPUBLICAN,716,16733
SC,CLARENDON,DONALD J TRUMP,REPUBLICAN,4345,16733
SC,CLARENDON,DONALD J TRUMP,REPUBLICAN,3,16733
SC,CLARENDON,DONALD J TRUMP,REPUBLICAN,0,16733
SC,CLARENDON,DONALD J TRUMP,REPUBLICAN,3297,16733
SC,CLARENDON,DONALD J TRUMP,REPUBLICAN,0,16733
SC,COLLETON,JOSEPH R BIDEN JR,DEMOCRAT,1708,19283
SC,COLLETON,JOSEPH R BIDEN JR,DEMOCRAT,2894,19283
SC,COLLETON,JOSEPH R BIDEN JR,DEMOCRAT,0,19283
SC,COLLETON,JOSEPH R BIDEN JR,DEMOCRAT,3,19283
SC,COLLETON,JOSEPH R BIDEN JR,DEMOCRAT,3969,19283
SC,COLLETON,JOSEPH R BIDEN JR,DEMOCRAT,28,19283
SC,COLLETON,OTHER,GREEN,4,19283
SC,COLLETON,OTHER,GREEN,33,19283
SC,COLLETON,OTHER,GREEN,0,19283
SC,COLLETON,OTHER,GREEN,0,19283
SC,COLLETON,OTHER,GREEN,19,19283
SC,COLLETON,OTHER,GREEN,0,19283
SC,COLLETON,JO JORGENSEN,LIBERTARIAN,21,19283
SC,COLLETON,JO JORGENSEN,LIBERTARIAN,108,19283
SC,COLLETON,JO JORGENSEN,LIBERTARIAN,0,19283
SC,COLLETON,JO JORGENSEN,LIBERTARIAN,0,19283
SC,COLLETON,JO JORGENSEN,LIBERTARIAN,49,19283
SC,COLLETON,JO JORGENSEN,LIBERTARIAN,0,19283
SC,COLLETON,OTHER,OTHER,0,19283
SC,COLLETON,OTHER,OTHER,4,19283
SC,COLLETON,OTHER,OTHER,0,19283
SC,COLLETON,OTHER,OTHER,0,19283
SC,COLLETON,OTHER,OTHER,3,19283
SC,COLLETON,OTHER,OTHER,0,19283
SC,COLLETON,DONALD J TRUMP,REPUBLICAN,921,19283
SC,COLLETON,DONALD J TRUMP,REPUBLICAN,6067,19283
SC,COLLETON,DONALD J TRUMP,REPUBLICAN,0,19283
SC,COLLETON,DONALD J TRUMP,REPUBLICAN,5,19283
SC,COLLETON,DONALD J TRUMP,REPUBLICAN,3412,19283
SC,COLLETON,DONALD J TRUMP,REPUBLICAN,35,19283
SC,DARLINGTON,JOSEPH R BIDEN JR,DEMOCRAT,2477,32417
SC,DARLINGTON,JOSEPH R BIDEN JR,DEMOCRAT,4673,32417
SC,DARLINGTON,JOSEPH R BIDEN JR,DEMOCRAT,0,32417
SC,DARLINGTON,JOSEPH R BIDEN JR,DEMOCRAT,2,32417
SC,DARLINGTON,JOSEPH R BIDEN JR,DEMOCRAT,8049,32417
SC,DARLINGTON,JOSEPH R BIDEN JR,DEMOCRAT,19,32417
SC,DARLINGTON,OTHER,GREEN,5,32417
SC,DARLINGTON,OTHER,GREEN,41,32417
SC,DARLINGTON,OTHER,GREEN,0,32417
SC,DARLINGTON,OTHER,GREEN,0,32417
SC,DARLINGTON,OTHER,GREEN,31,32417
SC,DARLINGTON,OTHER,GREEN,0,32417
SC,DARLINGTON,JO JORGENSEN,LIBERTARIAN,28,32417
SC,DARLINGTON,JO JORGENSEN,LIBERTARIAN,146,32417
SC,DARLINGTON,JO JORGENSEN,LIBERTARIAN,0,32417
SC,DARLINGTON,JO JORGENSEN,LIBERTARIAN,0,32417
SC,DARLINGTON,JO JORGENSEN,LIBERTARIAN,85,32417
SC,DARLINGTON,JO JORGENSEN,LIBERTARIAN,1,32417
SC,DARLINGTON,OTHER,OTHER,6,32417
SC,DARLINGTON,OTHER,OTHER,17,32417
SC,DARLINGTON,OTHER,OTHER,0,32417
SC,DARLINGTON,OTHER,OTHER,0,32417
SC,DARLINGTON,OTHER,OTHER,5,32417
SC,DARLINGTON,OTHER,OTHER,0,32417
SC,DARLINGTON,DONALD J TRUMP,REPUBLICAN,1174,32417
SC,DARLINGTON,DONALD J TRUMP,REPUBLICAN,8807,32417
SC,DARLINGTON,DONALD J TRUMP,REPUBLICAN,0,32417
SC,DARLINGTON,DONALD J TRUMP,REPUBLICAN,5,32417
SC,DARLINGTON,DONALD J TRUMP,REPUBLICAN,6827,32417
SC,DARLINGTON,DONALD J TRUMP,REPUBLICAN,19,32417
SC,DILLON,JOSEPH R BIDEN JR,DEMOCRAT,1396,13101
SC,DILLON,JOSEPH R BIDEN JR,DEMOCRAT,2858,13101
SC,DILLON,JOSEPH R BIDEN JR,DEMOCRAT,0,13101
SC,DILLON,JOSEPH R BIDEN JR,DEMOCRAT,0,13101
SC,DILLON,JOSEPH R BIDEN JR,DEMOCRAT,2181,13101
SC,DILLON,JOSEPH R BIDEN JR,DEMOCRAT,1,13101
SC,DILLON,OTHER,GREEN,3,13101
SC,DILLON,OTHER,GREEN,22,13101
SC,DILLON,OTHER,GREEN,0,13101
SC,DILLON,OTHER,GREEN,0,13101
SC,DILLON,OTHER,GREEN,11,13101
SC,DILLON,OTHER,GREEN,0,13101
SC,DILLON,JO JORGENSEN,LIBERTARIAN,3,13101
SC,DILLON,JO JORGENSEN,LIBERTARIAN,28,13101
SC,DILLON,JO JORGENSEN,LIBERTARIAN,0,13101
SC,DILLON,JO JORGENSEN,LIBERTARIAN,0,13101
SC,DILLON,JO JORGENSEN,LIBERTARIAN,7,13101
SC,DILLON,JO JORGENSEN,LIBERTARIAN,0,13101
SC,DILLON,OTHER,OTHER,0,13101
SC,DILLON,OTHER,OTHER,6,13101
SC,DILLON,OTHER,OTHER,0,13101
SC,DILLON,OTHER,OTHER,0,13101
SC,DILLON,OTHER,OTHER,3,13101
SC,DILLON,OTHER,OTHER,0,13101
SC,DILLON,DONALD J TRUMP,REPUBLICAN,659,13101
SC,DILLON,DONALD J TRUMP,REPUBLICAN,4186,13101
SC,DILLON,DONALD J TRUMP,REPUBLICAN,0,13101
SC,DILLON,DONALD J TRUMP,REPUBLICAN,0,13101
SC,DILLON,DONALD J TRUMP,REPUBLICAN,1733,13101
SC,DILLON,DONALD J TRUMP,REPUBLICAN,4,13101
SC,DORCHESTER,JOSEPH R BIDEN JR,DEMOCRAT,8282,77278
SC,DORCHESTER,JOSEPH R BIDEN JR,DEMOCRAT,10325,77278
SC,DORCHESTER,JOSEPH R BIDEN JR,DEMOCRAT,1,77278
SC,DORCHESTER,JOSEPH R BIDEN JR,DEMOCRAT,23,77278
SC,DORCHESTER,JOSEPH R BIDEN JR,DEMOCRAT,15137,77278
SC,DORCHESTER,JOSEPH R BIDEN JR,DEMOCRAT,56,77278
SC,DORCHESTER,OTHER,GREEN,50,77278
SC,DORCHESTER,OTHER,GREEN,127,77278
SC,DORCHESTER,OTHER,GREEN,0,77278
SC,DORCHESTER,OTHER,GREEN,0,77278
SC,DORCHESTER,OTHER,GREEN,61,77278
SC,DORCHESTER,OTHER,GREEN,1,77278
SC,DORCHESTER,JO JORGENSEN,LIBERTARIAN,192,77278
SC,DORCHESTER,JO JORGENSEN,LIBERTARIAN,660,77278
SC,DORCHESTER,JO JORGENSEN,LIBERTARIAN,0,77278
SC,DORCHESTER,JO JORGENSEN,LIBERTARIAN,2,77278
SC,DORCHESTER,JO JORGENSEN,LIBERTARIAN,361,77278
SC,DORCHESTER,JO JORGENSEN,LIBERTARIAN,4,77278
SC,DORCHESTER,OTHER,OTHER,23,77278
SC,DORCHESTER,OTHER,OTHER,38,77278
SC,DORCHESTER,OTHER,OTHER,0,77278
SC,DORCHESTER,OTHER,OTHER,0,77278
SC,DORCHESTER,OTHER,OTHER,21,77278
SC,DORCHESTER,OTHER,OTHER,1,77278
SC,DORCHESTER,DONALD J TRUMP,REPUBLICAN,5456,77278
SC,DORCHESTER,DONALD J TRUMP,REPUBLICAN,19301,77278
SC,DORCHESTER,DONALD J TRUMP,REPUBLICAN,2,77278
SC,DORCHESTER,DONALD J TRUMP,REPUBLICAN,40,77278
SC,DORCHESTER,DONALD J TRUMP,REPUBLICAN,17058,77278
SC,DORCHESTER,DONALD J TRUMP,REPUBLICAN,56,77278
SC,EDGEFIELD,JOSEPH R BIDEN JR,DEMOCRAT,920,13304
SC,EDGEFIELD,JOSEPH R BIDEN JR,DEMOCRAT,1805,13304
SC,EDGEFIELD,JOSEPH R BIDEN JR,DEMOCRAT,0,13304
SC,EDGEFIELD,JOSEPH R BIDEN JR,DEMOCRAT,0,13304
SC,EDGEFIELD,JOSEPH R BIDEN JR,DEMOCRAT,2228,13304
SC,EDGEFIELD,JOSEPH R BIDEN JR,DEMOCRAT,0,13304
SC,EDGEFIELD,OTHER,GREEN,2,13304
SC,EDGEFIELD,OTHER,GREEN,21,13304
SC,EDGEFIELD,OTHER,GREEN,0,13304
SC,EDGEFIELD,OTHER,GREEN,0,13304
SC,EDGEFIELD,OTHER,GREEN,16,13304
SC,EDGEFIELD,OTHER,GREEN,0,13304
SC,EDGEFIELD,JO JORGENSEN,LIBERTARIAN,6,13304
SC,EDGEFIELD,JO JORGENSEN,LIBERTARIAN,71,13304
SC,EDGEFIELD,JO JORGENSEN,LIBERTARIAN,0,13304
SC,EDGEFIELD,JO JORGENSEN,LIBERTARIAN,0,13304
SC,EDGEFIELD,JO JORGENSEN,LIBERTARIAN,43,13304
SC,EDGEFIELD,JO JORGENSEN,LIBERTARIAN,0,13304
SC,EDGEFIELD,OTHER,OTHER,1,13304
SC,EDGEFIELD,OTHER,OTHER,2,13304
SC,EDGEFIELD,OTHER,OTHER,0,13304
SC,EDGEFIELD,OTHER,OTHER,0,13304
SC,EDGEFIELD,OTHER,OTHER,5,13304
SC,EDGEFIELD,OTHER,OTHER,0,13304
SC,EDGEFIELD,DONALD J TRUMP,REPUBLICAN,652,13304
SC,EDGEFIELD,DONALD J TRUMP,REPUBLICAN,4322,13304
SC,EDGEFIELD,DONALD J TRUMP,REPUBLICAN,1,13304
SC,EDGEFIELD,DONALD J TRUMP,REPUBLICAN,0,13304
SC,EDGEFIELD,DONALD J TRUMP,REPUBLICAN,3208,13304
SC,EDGEFIELD,DONALD J TRUMP,REPUBLICAN,1,13304
SC,FAIRFIELD,JOSEPH R BIDEN JR,DEMOCRAT,1206,12136
SC,FAIRFIELD,JOSEPH R BIDEN JR,DEMOCRAT,2744,12136
SC,FAIRFIELD,JOSEPH R BIDEN JR,DEMOCRAT,5,12136
SC,FAIRFIELD,JOSEPH R BIDEN JR,DEMOCRAT,5,12136
SC,FAIRFIELD,JOSEPH R BIDEN JR,DEMOCRAT,3414,12136
SC,FAIRFIELD,JOSEPH R BIDEN JR,DEMOCRAT,8,12136
SC,FAIRFIELD,OTHER,GREEN,3,12136
SC,FAIRFIELD,OTHER,GREEN,25,12136
SC,FAIRFIELD,OTHER,GREEN,0,12136
SC,FAIRFIELD,OTHER,GREEN,0,12136
SC,FAIRFIELD,OTHER,GREEN,13,12136
SC,FAIRFIELD,OTHER,GREEN,0,12136
SC,FAIRFIELD,JO JORGENSEN,LIBERTARIAN,7,12136
SC,FAIRFIELD,JO JORGENSEN,LIBERTARIAN,51,12136
SC,FAIRFIELD,JO JORGENSEN,LIBERTARIAN,0,12136
SC,FAIRFIELD,JO JORGENSEN,LIBERTARIAN,0,12136
SC,FAIRFIELD,JO JORGENSEN,LIBERTARIAN,19,12136
SC,FAIRFIELD,JO JORGENSEN,LIBERTARIAN,1,12136
SC,FAIRFIELD,OTHER,OTHER,1,12136
SC,FAIRFIELD,OTHER,OTHER,7,12136
SC,FAIRFIELD,OTHER,OTHER,0,12136
SC,FAIRFIELD,OTHER,OTHER,0,12136
SC,FAIRFIELD,OTHER,OTHER,2,12136
SC,FAIRFIELD,OTHER,OTHER,0,12136
SC,FAIRFIELD,DONALD J TRUMP,REPUBLICAN,568,12136
SC,FAIRFIELD,DONALD J TRUMP,REPUBLICAN,2493,12136
SC,FAIRFIELD,DONALD J TRUMP,REPUBLICAN,3,12136
SC,FAIRFIELD,DONALD J TRUMP,REPUBLICAN,2,12136
SC,FAIRFIELD,DONALD J TRUMP,REPUBLICAN,1556,12136
SC,FAIRFIELD,DONALD J TRUMP,REPUBLICAN,3,12136
SC,FLORENCE,JOSEPH R BIDEN JR,DEMOCRAT,3784,64510
SC,FLORENCE,JOSEPH R BIDEN JR,DEMOCRAT,10715,64510
SC,FLORENCE,JOSEPH R BIDEN JR,DEMOCRAT,0,64510
SC,FLORENCE,JOSEPH R BIDEN JR,DEMOCRAT,4,64510
SC,FLORENCE,JOSEPH R BIDEN JR,DEMOCRAT,16637,64510
SC,FLORENCE,JOSEPH R BIDEN JR,DEMOCRAT,13,64510
SC,FLORENCE,OTHER,GREEN,26,64510
SC,FLORENCE,OTHER,GREEN,92,64510
SC,FLORENCE,OTHER,GREEN,0,64510
SC,FLORENCE,OTHER,GREEN,1,64510
SC,FLORENCE,OTHER,GREEN,75,64510
SC,FLORENCE,OTHER,GREEN,0,64510
SC,FLORENCE,JO JORGENSEN,LIBERTARIAN,35,64510
SC,FLORENCE,JO JORGENSEN,LIBERTARIAN,311,64510
SC,FLORENCE,JO JORGENSEN,LIBERTARIAN,0,64510
SC,FLORENCE,JO JORGENSEN,LIBERTARIAN,0,64510
SC,FLORENCE,JO JORGENSEN,LIBERTARIAN,157,64510
SC,FLORENCE,JO JORGENSEN,LIBERTARIAN,0,64510
SC,FLORENCE,OTHER,OTHER,3,64510
SC,FLORENCE,OTHER,OTHER,22,64510
SC,FLORENCE,OTHER,OTHER,0,64510
SC,FLORENCE,OTHER,OTHER,0,64510
SC,FLORENCE,OTHER,OTHER,20,64510
SC,FLORENCE,OTHER,OTHER,0,64510
SC,FLORENCE,DONALD J TRUMP,REPUBLICAN,2255,64510
SC,FLORENCE,DONALD J TRUMP,REPUBLICAN,17596,64510
SC,FLORENCE,DONALD J TRUMP,REPUBLICAN,0,64510
SC,FLORENCE,DONALD J TRUMP,REPUBLICAN,10,64510
SC,FLORENCE,DONALD J TRUMP,REPUBLICAN,12736,64510
SC,FLORENCE,DONALD J TRUMP,REPUBLICAN,18,64510
SC,GEORGETOWN,JOSEPH R BIDEN JR,DEMOCRAT,4025,36668
SC,GEORGETOWN,JOSEPH R BIDEN JR,DEMOCRAT,5373,36668
SC,GEORGETOWN,JOSEPH R BIDEN JR,DEMOCRAT,0,36668
SC,GEORGETOWN,JOSEPH R BIDEN JR,DEMOCRAT,13,36668
SC,GEORGETOWN,JOSEPH R BIDEN JR,DEMOCRAT,6391,36668
SC,GEORGETOWN,JOSEPH R BIDEN JR,DEMOCRAT,20,36668
SC,GEORGETOWN,OTHER,GREEN,14,36668
SC,GEORGETOWN,OTHER,GREEN,48,36668
SC,GEORGETOWN,OTHER,GREEN,0,36668
SC,GEORGETOWN,OTHER,GREEN,0,36668
SC,GEORGETOWN,OTHER,GREEN,29,36668
SC,GEORGETOWN,OTHER,GREEN,2,36668
SC,GEORGETOWN,JO JORGENSEN,LIBERTARIAN,43,36668
SC,GEORGETOWN,JO JORGENSEN,LIBERTARIAN,134,36668
SC,GEORGETOWN,JO JORGENSEN,LIBERTARIAN,0,36668
SC,GEORGETOWN,JO JORGENSEN,LIBERTARIAN,0,36668
SC,GEORGETOWN,JO JORGENSEN,LIBERTARIAN,58,36668
SC,GEORGETOWN,JO JORGENSEN,LIBERTARIAN,2,36668
SC,GEORGETOWN,OTHER,OTHER,4,36668
SC,GEORGETOWN,OTHER,OTHER,15,36668
SC,GEORGETOWN,OTHER,OTHER,0,36668
SC,GEORGETOWN,OTHER,OTHER,0,36668
SC,GEORGETOWN,OTHER,OTHER,10,36668
SC,GEORGETOWN,OTHER,OTHER,0,36668
SC,GEORGETOWN,DONALD J TRUMP,REPUBLICAN,2612,36668
SC,GEORGETOWN,DONALD J TRUMP,REPUBLICAN,10252,36668
SC,GEORGETOWN,DONALD J TRUMP,REPUBLICAN,0,36668
SC,GEORGETOWN,DONALD J TRUMP,REPUBLICAN,21,36668
SC,GEORGETOWN,DONALD J TRUMP,REPUBLICAN,7567,36668
SC,GEORGETOWN,DONALD J TRUMP,REPUBLICAN,35,36668
SC,GREENVILLE,JOSEPH R BIDEN JR,DEMOCRAT,26879,258155
SC,GREENVILLE,JOSEPH R BIDEN JR,DEMOCRAT,48733,258155
SC,GREENVILLE,JOSEPH R BIDEN JR,DEMOCRAT,166,258155
SC,GREENVILLE,JOSEPH R BIDEN JR,DEMOCRAT,310,258155
SC,GREENVILLE,JOSEPH R BIDEN JR,DEMOCRAT,26864,258155
SC,GREENVILLE,JOSEPH R BIDEN JR,DEMOCRAT,78,258155
SC,GREENVILLE,OTHER,GREEN,114,258155
SC,GREENVILLE,OTHER,GREEN,484,258155
SC,GREENVILLE,OTHER,GREEN,4,258155
SC,GREENVILLE,OTHER,GREEN,1,258155
SC,GREENVILLE,OTHER,GREEN,95,258155
SC,GREENVILLE,OTHER,GREEN,0,258155
SC,GREENVILLE,JO JORGENSEN,LIBERTARIAN,586,258155
SC,GREENVILLE,JO JORGENSEN,LIBERTARIAN,3180,258155
SC,GREENVILLE,JO JORGENSEN,LIBERTARIAN,5,258155
SC,GREENVILLE,JO JORGENSEN,LIBERTARIAN,39,258155
SC,GREENVILLE,JO JORGENSEN,LIBERTARIAN,365,258155
SC,GREENVILLE,JO JORGENSEN,LIBERTARIAN,4,258155
SC,GREENVILLE,OTHER,OTHER,56,258155
SC,GREENVILLE,OTHER,OTHER,149,258155
SC,GREENVILLE,OTHER,OTHER,1,258155
SC,GREENVILLE,OTHER,OTHER,2,258155
SC,GREENVILLE,OTHER,OTHER,19,258155
SC,GREENVILLE,OTHER,OTHER,0,258155
SC,GREENVILLE,DONALD J TRUMP,REPUBLICAN,18193,258155
SC,GREENVILLE,DONALD J TRUMP,REPUBLICAN,110201,258155
SC,GREENVILLE,DONALD J TRUMP,REPUBLICAN,181,258155
SC,GREENVILLE,DONALD J TRUMP,REPUBLICAN,619,258155
SC,GREENVILLE,DONALD J TRUMP,REPUBLICAN,20679,258155
SC,GREENVILLE,DONALD J TRUMP,REPUBLICAN,148,258155
SC,GREENWOOD,JOSEPH R BIDEN JR,DEMOCRAT,2191,32006
SC,GREENWOOD,JOSEPH R BIDEN JR,DEMOCRAT,4729,32006
SC,GREENWOOD,JOSEPH R BIDEN JR,DEMOCRAT,68,32006
SC,GREENWOOD,JOSEPH R BIDEN JR,DEMOCRAT,21,32006
SC,GREENWOOD,JOSEPH R BIDEN JR,DEMOCRAT,5102,32006
SC,GREENWOOD,JOSEPH R BIDEN JR,DEMOCRAT,34,32006
SC,GREENWOOD,OTHER,GREEN,8,32006
SC,GREENWOOD,OTHER,GREEN,48,32006
SC,GREENWOOD,OTHER,GREEN,1,32006
SC,GREENWOOD,OTHER,GREEN,0,32006
SC,GREENWOOD,OTHER,GREEN,38,32006
SC,GREENWOOD,OTHER,GREEN,0,32006
SC,GREENWOOD,JO JORGENSEN,LIBERTARIAN,25,32006
SC,GREENWOOD,JO JORGENSEN,LIBERTARIAN,201,32006
SC,GREENWOOD,JO JORGENSEN,LIBERTARIAN,2,32006
SC,GREENWOOD,JO JORGENSEN,LIBERTARIAN,0,32006
SC,GREENWOOD,JO JORGENSEN,LIBERTARIAN,90,32006
SC,GREENWOOD,JO JORGENSEN,LIBERTARIAN,0,32006
SC,GREENWOOD,OTHER,OTHER,0,32006
SC,GREENWOOD,OTHER,OTHER,9,32006
SC,GREENWOOD,OTHER,OTHER,0,32006
SC,GREENWOOD,OTHER,OTHER,0,32006
SC,GREENWOOD,OTHER,OTHER,8,32006
SC,GREENWOOD,OTHER,OTHER,0,32006
SC,GREENWOOD,DONALD J TRUMP,REPUBLICAN,2048,32006
SC,GREENWOOD,DONALD J TRUMP,REPUBLICAN,11399,32006
SC,GREENWOOD,DONALD J TRUMP,REPUBLICAN,59,32006
SC,GREENWOOD,DONALD J TRUMP,REPUBLICAN,20,32006
SC,GREENWOOD,DONALD J TRUMP,REPUBLICAN,5860,32006
